type_id,name,daily_upd,daily_creat,update_pct
60474,Exigent Medium Drone Durability Mutaplasmid,   22.13,    8.63,  71.95
13933,Dread Guristas Rocket Launcher,   15.38,    6.00,  71.93
62622,Medium Asteroid Ore Compressor I,   28.50,   11.13,  71.92
90459,Unstable Mining Laser Mutaplasmid,   50.25,   19.63,  71.91
88133,Historic Capsuleer Day SKIN Crate,   18.88,    7.38,  71.90
78367,Mamba,   16.25,    6.38,  71.82
15480,Improved Exile Booster,   14.63,    5.75,  71.78
84422,Unstable Large EMP Smartbomb Mutaplasmid,   14.63,    5.75,  71.78
15768,Federation Navy 500MN Microwarpdrive,   26.38,   10.38,  71.77
90592,Unstable Gas Cloud Harvester Mutaplasmid,   60.63,   23.88,  71.75
16660,Ceramic Powder,   12.38,    4.88,  71.74
20351,800mm Steel Plates II,   26.63,   10.50,  71.72
24525,Inferno Javelin Torpedo,   19.63,    7.75,  71.69
41267,Compact Compounds,   16.13,    6.38,  71.67
41266,Compact Electronics,   16.13,    6.38,  71.67
13926,Dread Guristas Light Missile Launcher,   24.63,    9.75,  71.64
22570,Inherent Implants 'Yeti' Ice Harvesting IH-1003,   19.88,    7.88,  71.62
21017,Capital Armor Plates,   21.13,    8.38,  71.61
18803,Corelum C-Type Explosive Energized Membrane,   25.50,   10.13,  71.58
37805,Republic Fleet Shield Recharger,   12.25,    4.88,  71.53
28435,Compressed Dark Glitter,   12.88,    5.13,  71.53
2354,Neocoms,   16.00,    6.38,  71.51
16669,Ferrofluid,   23.50,    9.38,  71.48
22111,Mid-grade Crystal Gamma,   29.13,   11.63,  71.47
19301,Gist X-Type Shield Boost Amplifier,   46.25,   18.50,  71.43
33178,Scan Pinpointing Array I,   23.13,    9.25,  71.43
16654,Titanium Chromide,   18.75,    7.50,  71.43
35795,Missile Precision Script,   15.63,    6.25,  71.43
33896,Medium Transverse Bulkhead II,   32.38,   13.00,  71.35
49713,Zarmazd,   29.88,   12.00,  71.34
14045,Domination Shield Boost Amplifier,   29.25,   11.75,  71.34
13209,Armored Command Mindlink,   26.75,   10.75,  71.33
12620,Javelin S,   13.38,    5.38,  71.33
18873,Corpum A-Type Explosive Energized Membrane,   46.63,   18.75,  71.32
42837,Electronic Hardening Charge,   16.75,    6.75,  71.28
19203,Pith B-Type Large Shield Booster,   16.13,    6.50,  71.27
14244,Domination Warp Disruptor,   49.88,   20.13,  71.25
24663,Zor's Custom Navigation Hyper-Link,   78.75,   31.88,  71.19
2977,280mm Howitzer Artillery II,   36.75,   14.88,  71.19
12198,Mobile Small Warp Disruptor I,   15.75,    6.38,  71.19
26914,Large Remote Armor Repairer II,   56.50,   22.88,  71.18
7451,425mm Carbide Railgun I,   19.13,    7.75,  71.16
15957,Imperial Navy Small EMP Smartbomb,   12.63,    5.13,  71.13
58945,Large Industrial Core I,   15.38,    6.25,  71.10
47915,Veles Light Entropic Disintegrator,   51.00,   20.75,  71.08
33892,Small Transverse Bulkhead II,   53.13,   21.63,  71.07
21037,Capital Construction Parts,   38.38,   15.63,  71.06
43554,Information Command Burst II,   30.00,   12.25,  71.01
35835,Athanor,   30.00,   12.25,  71.01
85390,Armor Mutaplasmid Residue,   22.63,    9.25,  70.98
47739,Gravid 5MN Microwarpdrive Mutaplasmid,   22.00,    9.00,  70.97
41268,Compact Conductors,   13.75,    5.63,  70.97
13258,Inherent Implants 'Noble' Repair Systems RS-603,   47.63,   19.50,  70.95
33619,Rogue Drone 43-X Nexus Chip,   12.50,    5.13,  70.92
54785,StrikeSnipe Ultra M,   18.88,    7.75,  70.89
13945,Shadow Serpentis Magnetic Field Stabilizer,   41.75,   17.25,  70.76
60283,Simple Asteroid Mining Crystal Type B II,   47.75,   19.75,  70.74
22430,Sin,   19.88,    8.25,  70.67
23107,Imperial Navy Gamma L,   21.38,    8.88,  70.66
18879,Centum A-Type Kinetic Energized Membrane,   30.38,   12.63,  70.64
16359,Prototype Compact EM Armor Hardener I,   23.75,    9.88,  70.63
41332,Conflagration XL,   13.75,    5.75,  70.51
23025,Caldari Navy Antimatter Charge M,   86.25,   36.13,  70.48
11544,Titanium Diborite Armor Plate,   19.63,    8.25,  70.40
11319,800mm Crystalline Carbonide Restrained Plates,   19.63,    8.25,  70.40
28812,Mid-grade Virtue Gamma,   27.63,   11.63,  70.38
16064,Caldari Navy Heavy Missile Launcher,   28.50,   12.00,  70.37
14134,Dark Blood Power Diagnostic System,   51.00,   21.50,  70.34
11441,Plasma Physics,   38.25,   16.13,  70.34
12761,Quake L,   12.13,    5.13,  70.29
87562,ORE Deep Core Strip Miner,   30.75,   13.00,  70.29
33561,Mid-grade Ascendancy Epsilon,   18.63,    7.88,  70.28
47366,Standup Target Painter II,   12.38,    5.25,  70.21
27174,Zainou 'Beancounter' Reprocessing RX-804,   42.13,   17.88,  70.21
12017,Devoter,   23.25,    9.88,  70.19
21890,Skirmish Command Mindlink,   44.00,   18.75,  70.12
13972,Dark Blood EM Armor Hardener,   26.63,   11.38,  70.07
16381,Experimental Enduring Thermal Armor Hardener I,   26.00,   11.13,  70.03
47819,Gravid Large Armor Plate Mutaplasmid,   20.13,    8.63,  70.00
90528,Unstable Gas Cloud Scoop Mutaplasmid,   73.13,   31.38,  69.98
18851,Centum B-Type Multispectrum Energized Membrane,   24.75,   10.63,  69.96
21888,Shield Command Mindlink,   46.00,   19.75,  69.96
53987,Noise-25 'Needlejack' Filament,   23.00,    9.88,  69.96
95275,Star Cradle Background,   21.50,    9.25,  69.92
27423,Caldari Navy Inferno Cruise Missile,   34.50,   14.88,  69.87
31276,Medium Ionic Field Projector I,   12.75,    5.50,  69.86
40560,Ametat II,   11.88,    5.13,  69.85
83468,Blood Raider NET Resonator,   28.38,   12.25,  69.85
20161,High-grade Crystal Omega,   55.88,   24.13,  69.84
14166,True Sansha Medium Energy Neutralizer,   16.75,    7.25,  69.79
42528,Mining Foreman Burst I,   20.50,    8.88,  69.79
94065,Republic Fleet Mining Survey Chipset,   12.13,    5.25,  69.78
2589,Genolution Core Augmentation CA-2,   22.75,    9.88,  69.73
14298,Limited Cybernetic Subprocessor - Beta,   36.25,   15.75,  69.71
16062,Caldari Navy Cruise Missile Launcher,   57.25,   24.88,  69.71
47737,Decayed 5MN Microwarpdrive Mutaplasmid,   41.63,   18.13,  69.67
3895,Security Connections,   14.25,    6.25,  69.51
641,Megathron,   42.13,   18.50,  69.48
15806,Republic Fleet Gyrostabilizer,  104.25,   45.88,  69.44
19069,Corpii A-Type Small Remote Capacitor Transmitter,   19.88,    8.75,  69.43
31916,Imperial Navy 800mm Steel Plates,   13.63,    6.00,  69.43
16671,Titanium Carbide,   32.63,   14.38,  69.41
18839,Centum C-Type Explosive Energized Membrane,   22.13,    9.75,  69.41
53299,Zirnitra Blueprint Data Vault,   24.38,   10.75,  69.40
54402,Mid-grade Hydra Epsilon,   13.88,    6.13,  69.38
47738,Unstable 5MN Microwarpdrive Mutaplasmid,   32.25,   14.25,  69.35
27194,Poteque 'Prospector' Astrometric Rangefinding AR-810,   30.25,   13.38,  69.34
41057,Heavy Stasis Grappler II,   24.88,   11.00,  69.34
11554,Tesseract Capacitor Unit,   14.38,    6.38,  69.28
24305,Modulated Deep Core Strip Miner II,   26.75,   11.88,  69.26
45611,Legion Propulsion - Intercalated Nanofibers,   19.38,    8.63,  69.20
19009,Centii A-Type Small Armor Repairer,   45.13,   20.13,  69.16
81083,Starsi Blast! Classic,   33.63,   15.00,  69.15
16646,Mercury,   42.00,   18.75,  69.14
40346,Siren I,   17.88,    8.00,  69.08
30378,Fullerite-C540,   52.50,   23.50,  69.08
11540,Quantum Microprocessor,   20.88,    9.38,  69.01
37848,Standup Light Missile,   14.75,    6.63,  69.01
85085,Medium Breacher Pod Launcher,   17.25,    7.75,  69.00
1826,Scourge Auto-Targeting Cruise Missile I,   29.75,   13.38,  68.99
22448,Absolution,   16.13,    7.25,  68.98
45598,Legion Offensive - Liquid Crystal Magnifiers,   17.50,    7.88,  68.97
25563,Signal Distortion Amplifier II,   15.00,    6.75,  68.97
264,Cap Booster 50,   11.38,    5.13,  68.94
45619,Loki Propulsion - Interdiction Nullifier,   17.13,    7.75,  68.84
31364,Small Ancillary Current Router II,   52.75,   23.88,  68.84
60464,Exigent Heavy Drone Firepower Mutaplasmid,   54.13,   24.50,  68.84
37455,Griffin Navy Issue,   13.25,    6.00,  68.83
21025,Capital Jump Drive,   13.25,    6.00,  68.83
15739,Federation Navy Multispectrum Energized Membrane,   28.38,   12.88,  68.79
60314,Gas Cloud Harvester II,   27.50,   12.50,  68.75
14063,Shadow Serpentis Kinetic Armor Hardener,   29.63,   13.50,  68.70
37624,Corpii A-Type Small Energy Neutralizer,   38.63,   17.63,  68.67
23156,Serpentis 3D Scanner Gamut,   11.50,    5.25,  68.66
20062,Caldari Control Tower Small,   15.88,    7.25,  68.65
14124,Shadow Serpentis 5MN Microwarpdrive,   13.13,    6.00,  68.63
27239,Eifyr and Co. 'Alchemist' Gas Harvesting GH-805,   11.75,    5.38,  68.61
32246,RSS Core Scanner Probe,   19.13,    8.75,  68.61
2621,Inferno Fury Cruise Missile,   25.88,   11.88,  68.54
24527,Mjolnir Javelin Torpedo,   18.75,    8.63,  68.49
19111,Corpum A-Type Medium Energy Nosferatu,   22.00,   10.13,  68.48
18863,Centum B-Type Thermal Energized Membrane,   16.00,    7.38,  68.45
20505,High-grade Amulet Epsilon,   21.13,    9.75,  68.42
27142,Zainou 'Gypsy' CPU Management EE-605,   16.50,    7.63,  68.39
33842,Federation Navy Drone Damage Amplifier,   26.50,   12.25,  68.39
62383,Compressed Malachite Mykoserocin,   23.25,   10.75,  68.38
20110,Sleeper Foundation Block,   15.13,    7.00,  68.36
45663,Synthetic Aperture Ladar Receiver,   43.75,   20.25,  68.36
8789,125mm Light Prototype Automatic Cannon,   23.75,   11.00,  68.35
18811,Corelum B-Type Kinetic Energized Membrane,   11.88,    5.50,  68.35
56202,Athanor Upwell Quantum Core,   15.63,    7.25,  68.31
21902,Republic Fleet Fusion L,   19.13,    8.88,  68.30
19554,High-grade Snake Delta,   12.38,    5.75,  68.28
28750,ORE Miner,   14.50,    6.75,  68.24
34276,Polarized Mega Pulse Laser,   36.50,   17.00,  68.22
11644,Kinetic Armor Hardener II,   25.75,   12.00,  68.21
48437,Gravid Large Cap Battery Mutaplasmid,   28.13,   13.13,  68.18
28803,Mid-grade Harvest Beta,   11.25,    5.25,  68.18
15889,Caldari Navy Warp Disruptor,   40.13,   18.75,  68.15
31606,Medium Hydraulic Bay Thrusters II,   35.75,   16.75,  68.10
22474,Damnation,   22.13,   10.38,  68.08
45615,Tengu Propulsion - Fuel Catalyst,   42.00,   19.75,  68.02
47792,Gravid X-Large Shield Booster Mutaplasmid,   22.25,   10.50,  67.94
33476,Mobile Cynosural Inhibitor,   11.38,    5.38,  67.91
18708,Corpii A-Type Multispectrum Coating,   50.25,   23.75,  67.91
24702,Hurricane,   55.25,   26.13,  67.90
19051,Centii A-Type Small Remote Armor Repairer,   37.00,   17.50,  67.89
11689,Laser Focusing Crystals,   14.00,    6.63,  67.88
15931,Caldari Navy Large Graviton Smartbomb,   58.63,   27.75,  67.87
14248,True Sansha Warp Disruptor,   38.25,   18.13,  67.85
30993,Capital Trimark Armor Pump I,   14.50,    6.88,  67.84
19046,Centus X-Type Large Armor Repairer,   41.38,   19.63,  67.83
72913,Imicus Navy Issue,   12.38,    5.88,  67.81
47700,Unstable Stasis Webifier Mutaplasmid,   64.50,   30.63,  67.81
5849,Extruded Compact Heat Sink,   57.75,   27.50,  67.74
14144,Dark Blood Capacitor Power Relay,   56.88,   27.13,  67.71
7579,Modal Light Neutron Particle Accelerator I,   49.00,   23.38,  67.70
19151,Pithum A-Type Medium Remote Shield Booster,   50.25,   24.00,  67.68
18861,Corpum B-Type Thermal Energized Membrane,   14.38,    6.88,  67.65
9127,220mm Medium 'Scout' Autocannon I,   14.38,    6.88,  67.65
2575,Radar ECM II,   52.50,   25.13,  67.63
22130,Mid-grade Snake Omega,   26.38,   12.63,  67.63
91948,State Mobility Booster I,   12.25,    5.88,  67.59
653,Wreathe,   25.00,   12.00,  67.57
60244,CONCORD Rogue Analysis Beacon,   15.63,    7.50,  67.57
19361,Corpum B-Type EM Energized Membrane,   12.75,    6.13,  67.55
21023,Capital Shield Emitter,   12.75,    6.13,  67.55
21924,Republic Fleet Phased Plasma S,   35.63,   17.13,  67.54
18871,Centum A-Type EM Energized Membrane,   22.88,   11.00,  67.53
81008,Squall,   43.13,   20.75,  67.51
18865,Corpum A-Type Thermal Energized Membrane,   30.38,   14.63,  67.50
