type_id,name,daily_upd,daily_creat,update_pct
85391,Astronautic Mutaplasmid Residue,   28.25,   13.63,  67.46
20502,High-grade Halo Delta,   11.63,    5.63,  67.39
31171,Small Low Friction Nozzle Joints II,   39.25,   19.00,  67.38
32878,Talwar,   16.75,    8.13,  67.34
27411,Guristas Scourge Heavy Assault Missile,   17.75,    8.63,  67.30
18839,Centum C-Type Explosive Energized Membrane,   13.38,    6.50,  67.30
54827,Small Vorton Specialization,   13.88,    6.75,  67.27
30258,Resonance Calibration Matrix,   25.13,   12.25,  67.22
15675,Caldari Navy Co-Processor,   20.25,    9.88,  67.22
93726,Apocalypse Navy Issue Capsuleer Day XXIII SKIN,   21.00,   10.25,  67.20
15478,Strong Drop Booster,   11.25,    5.50,  67.16
62377,Compressed Amber Mykoserocin,   11.75,    5.75,  67.14
13216,Zainou 'Gypsy' CPU Management EE-603,   42.63,   20.88,  67.13
21368,Guristas Antimatter Charge XL,   12.25,    6.00,  67.12
54397,High-grade Hydra Omega,   12.50,    6.13,  67.11
93020,Republic Mobility Booster III,   13.25,    6.50,  67.09
14172,Dark Blood Heavy Capacitor Booster,   27.25,   13.38,  67.08
16067,Caldari Navy Torpedo Launcher,   14.75,    7.25,  67.05
31754,Medium Thermal Shield Reinforcer I,   15.75,    7.75,  67.02
90471,Unstable Modulated Deep Core Miner Mutaplasmid,   17.75,    8.75,  66.98
2351,Smartfab Units,   17.75,    8.75,  66.98
62380,Compressed Celadon Mykoserocin,   18.25,    9.00,  66.97
18837,Corpum C-Type Explosive Energized Membrane,   21.50,   10.63,  66.93
11561,Shield Boost Amplifier I,   11.63,    5.75,  66.91
41196,Sentient Signal Amplifier,   39.38,   19.50,  66.88
3979,Large Proton Smartbomb II,   14.13,    7.00,  66.86
34126,Prototype Jump Drive Economizer,   14.88,    7.38,  66.85
45597,Loki Defensive - Adaptive Defense Node,   15.88,    7.88,  66.84
644,Typhoon,   36.25,   18.00,  66.82
19055,Centum B-Type Medium Remote Armor Repairer,   18.13,    9.00,  66.82
29337,Augoror Navy Issue,   19.13,    9.50,  66.81
31592,Small Bay Loading Accelerator II,   29.63,   14.75,  66.76
18975,Core X-Type Explosive Armor Hardener,   43.13,   21.50,  66.73
31364,Small Ancillary Current Router II,   52.50,   26.25,  66.67
24692,Abaddon,   39.25,   19.63,  66.67
21088,Talocan Stasis Deflector,   14.75,    7.38,  66.67
633,Celestis,   14.75,    7.38,  66.67
47447,C3-A 'Hivaa Saitsuo' Ballistic Control System,   10.75,    5.38,  66.67
33361,Plasmonic Metamaterials,   31.63,   15.88,  66.58
31089,Small Salvage Tackle II,   15.63,    7.88,  66.49
15466,Standard Drop Booster,   15.38,    7.75,  66.49
12539,Serpentis Gold Tag,   13.13,    6.63,  66.46
41482,Large Ancillary Remote Shield Booster,   12.88,    6.50,  66.45
24443,Shield Boost Amplifier II,   35.38,   17.88,  66.43
3962,Customs Office Gantry,   10.88,    5.50,  66.41
6631,Dual Modal Light Laser I,   10.88,    5.50,  66.41
33555,Mid-grade Ascendancy Alpha,   17.50,    8.88,  66.35
16639,Scandium,   40.13,   20.38,  66.32
18857,Corpum B-Type Explosive Energized Membrane,   13.25,    6.75,  66.25
19046,Centus X-Type Large Armor Repairer,   31.38,   16.00,  66.23
83472,Serpentis NET Resonator,   16.63,    8.50,  66.17
92965,Gila Cryptic Ecdysis SKIN,   14.13,    7.25,  66.08
37480,Bifrost,   21.13,   10.88,  66.02
62385,Compressed Viridian Mykoserocin,   12.63,    6.50,  66.01
197,Depleted Uranium L,   11.88,    6.13,  65.97
14194,True Sansha Medium EMP Smartbomb,   11.38,    5.88,  65.94
52312,Zero-Point Field Manipulator,   62.88,   32.50,  65.92
55831,Triglavian Transconduit Datacaster,   47.13,   24.38,  65.91
21904,Republic Fleet Fusion M,   32.63,   16.88,  65.91
12346,200mm Railgun II,   13.25,    6.88,  65.84
85086,Cenotaph,   36.38,   18.88,  65.84
28278,'Integrated' Hornet,   13.00,    6.75,  65.82
62460,Compressed Sylvite,   22.38,   11.63,  65.81
16499,Heavy Knave Scoped Energy Nosferatu,   22.13,   11.50,  65.80
47830,Unstable Heavy Energy Neutralizer Mutaplasmid,   27.63,   14.38,  65.77
13956,True Sansha Large Armor Repairer,   38.63,   20.13,  65.74
30310,Carbon-86 Epoxy Resin,   32.13,   16.75,  65.73
629,Rupture,   14.38,    7.50,  65.71
26436,Large EM Shield Reinforcer II,   24.13,   12.63,  65.65
30305,Fullerene Intercalated Graphite,   25.00,   13.13,  65.57
20157,High-grade Crystal Beta,   17.13,    9.00,  65.55
3090,425mm Railgun II,   39.88,   21.00,  65.50
54785,StrikeSnipe Ultra M,   16.38,    8.63,  65.50
18847,Centum C-Type Thermal Energized Membrane,   28.00,   14.75,  65.50
40347,Dromi I,   11.63,    6.13,  65.49
47298,Standup Multirole Missile Launcher II,   11.63,    6.13,  65.49
19286,Pith X-Type Explosive Shield Hardener,   43.88,   23.13,  65.49
86260,Breacher Pod Launcher Operation,   24.88,   13.13,  65.46
14190,True Sansha Large EMP Smartbomb,   28.88,   15.25,  65.44
15479,Standard Exile Booster,   55.13,   29.13,  65.43
15955,Federation Navy Large Plasma Smartbomb,   48.50,   25.63,  65.43
627,Thorax,   32.63,   17.25,  65.41
62456,Compressed Glistening Bitumens,   21.50,   11.38,  65.40
23174,Takmahl Fractal Sheet,   10.63,    5.63,  65.38
12747,Mastodon,   16.50,    8.75,  65.35
92987,Federation Damage Booster IV,   41.00,   21.75,  65.34
31882,Federation Navy Hammerhead,   68.50,   36.38,  65.32
94153,Zealot Mandate of Faith SKIN,   12.00,    6.38,  65.31
19141,Gistum C-Type Medium Remote Shield Booster,   25.38,   13.50,  65.27
15604,Caldari Navy Admiral Insignia I,   27.25,   14.50,  65.27
3265,Zainou 'Gypsy' CPU Management EE-602,   35.88,   19.13,  65.23
93018,Federation Defense Booster III,   15.00,    8.00,  65.22
16068,Caldari Navy Light Missile Launcher,   13.13,    7.00,  65.22
18867,Centum A-Type Thermal Energized Membrane,   29.50,   15.75,  65.19
92183,CONCORD-Carrier Rogue Analysis Beacon,   12.88,    6.88,  65.19
30022,Heuristic Selfassemblers,   20.13,   10.75,  65.18
3482,Inherent Implants 'Noble' Hull Upgrades HG-1006,   17.50,    9.38,  65.12
23097,Imperial Navy Standard M,   32.38,   17.38,  65.08
93021,Republic Mobility Booster IV,   25.13,   13.50,  65.05
3995,Large EMP Smartbomb II,   21.63,   11.63,  65.04
81040,Avalanche,   13.00,    7.00,  65.00
47806,Unstable Large Shield Extender Mutaplasmid,   40.38,   21.75,  64.99
41199,Shadow Serpentis Remote Sensor Booster,   34.75,   18.75,  64.95
32262,Black Eagle Drone Link Augmentor,   14.13,    7.63,  64.94
53299,Zirnitra Blueprint Data Vault,   18.75,   10.13,  64.94
27239,Eifyr and Co. 'Alchemist' Gas Harvesting GH-805,   10.88,    5.88,  64.93
42211,High-grade Asklepian Beta,   15.50,    8.38,  64.92
23719,Light Shield Maintenance Bot I,   15.25,    8.25,  64.89
35835,Athanor,   14.75,    8.00,  64.84
85664,Glorified Unstable Heat Sink Mutaplasmid,   11.75,    6.38,  64.83
2913,425mm AutoCannon II,   83.38,   45.25,  64.82
23128,Yan Jung Crystal Cylinder,   11.50,    6.25,  64.79
20189,Fenrir,   11.50,    6.25,  64.79
10209,Memory Augmentation - Improved,   49.88,   27.13,  64.77
4302,Oracle,   18.38,   10.00,  64.76
33201,Scan Rangefinding Array II,   30.25,   16.50,  64.71
15460,Standard Frentix Booster,   13.75,    7.50,  64.71
9734,'Vehemence' Compact Medium EMP Smartbomb,   12.13,    6.63,  64.67
35790,Missile Guidance Computer II,   60.13,   32.88,  64.65
19285,Gist X-Type Explosive Shield Hardener,   18.50,   10.13,  64.63
91775,Dragoon Navy Issue,   35.38,   19.38,  64.61
20631,Large 'Sheriff' Shield Extender,   11.63,    6.38,  64.58
14238,Shadow Serpentis Tracking Computer,   52.63,   28.88,  64.57
72904,Heron Navy Issue,   16.63,    9.13,  64.56
26374,Large Capacitor Control Circuit II,   64.63,   35.50,  64.54
19151,Pithum A-Type Medium Remote Shield Booster,   45.50,   25.00,  64.54
13922,Dread Guristas Heavy Missile Launcher,   11.13,    6.13,  64.49
57460,Axosomatic Neurolink Enhancer,   12.25,    6.75,  64.47
86264,Breacher Pod Rapid Firing,   24.25,   13.38,  64.45
93115,State Projection Booster IV,   29.00,   16.00,  64.44
37624,Corpii A-Type Small Energy Neutralizer,   27.63,   15.25,  64.43
28308,'Augmented' Wasp,   11.75,    6.50,  64.38
21039,Capital Siege Array,   11.75,    6.50,  64.38
24531,Nova Fury Cruise Missile,   21.00,   11.63,  64.37
17740,Vindicator,   14.00,    7.75,  64.37
11202,Ares,   16.25,    9.00,  64.36
42209,Mid-grade Asklepian Omega,   20.50,   11.38,  64.31
17918,Rattlesnake,   42.75,   23.75,  64.29
78366,Alligator,   44.50,   24.75,  64.26
34485,ORE Reinforced Bulkheads,   11.00,    6.13,  64.23
7127,Mega Modulated Energy Beam I,   11.88,    6.63,  64.19
34272,Polarized Small Focused Pulse Laser,   13.88,    7.75,  64.16
11455,Quantum Physics,   22.38,   12.50,  64.16
13209,Armored Command Mindlink,   22.38,   12.50,  64.16
14136,True Sansha Power Diagnostic System,   30.88,   17.25,  64.16
34292,Polarized Heavy Assault Missile Launcher,   14.75,    8.25,  64.13
14174,True Sansha Heavy Capacitor Booster,   24.50,   13.75,  64.05
15683,Republic Fleet Ballistic Control System,   22.25,   12.50,  64.03
60472,Exigent Medium Drone Navigation Mutaplasmid,   24.25,   13.63,  64.03
30304,PPD Fullerene Fibers,   17.13,    9.63,  64.02
23418,'Radical' Damage Control,   13.75,    7.75,  63.95
17219,Serpentis Electrum Tag,   15.50,    8.75,  63.92
11449,Rocket Science,   21.00,   11.88,  63.88
22993,Federation Navy Antimatter Charge L,   13.25,    7.50,  63.86
33892,Small Transverse Bulkhead II,   44.38,   25.13,  63.85
26088,Large Core Defense Field Extender I,   26.25,   14.88,  63.83
52314,Lattice Locked Dekaisogen,   18.75,   10.63,  63.83
34481,Domination Inertial Stabilizers,   19.63,   11.13,  63.82
3542,CONCORD Capital Shield Booster,   36.38,   20.63,  63.82
23111,Imperial Navy Ultraviolet L,   12.13,    6.88,  63.82
47831,Gravid Heavy Energy Neutralizer Mutaplasmid,   23.13,   13.13,  63.79
12801,Javelin M,   17.38,    9.88,  63.76
21019,Capital Capacitor Battery,   11.88,    6.75,  63.76
11959,Rook,   32.38,   18.50,  63.64
12259,Medium Energy Nosferatu II,   12.25,    7.00,  63.64
94158,Svipul Stark Strategist SKIN,   37.38,   21.38,  63.62
47787,Unstable Large Shield Booster Mutaplasmid,   20.75,   11.88,  63.60
14202,True Sansha Small EMP Smartbomb,   10.25,    5.88,  63.57
19685,Inherent Implants 'Noble' Repair Proficiency RP-905,   10.25,    5.88,  63.57
52313,Trinary State Processor,   40.13,   23.00,  63.56
12559,Aurora S,   18.50,   10.63,  63.52
28809,Mid-grade Virtue Beta,   29.38,   16.88,  63.51
