type_id,name,daily_upd,daily_creat,update_pct
18853,Corpum B-Type Kinetic Energized Membrane,   13.50,    7.00,  65.85
57475,Gravimetric-FTL Interlink Communicator,   25.50,   13.25,  65.81
41059,Domination Heavy Stasis Grappler,   21.88,   11.38,  65.79
57470,U-C Trigger Neurolink Conduit,   18.50,    9.63,  65.78
60283,Simple Asteroid Mining Crystal Type B II,   45.38,   23.63,  65.76
60244,CONCORD Rogue Analysis Beacon,   23.50,   12.25,  65.73
28752,ORE Ice Harvester,   26.38,   13.75,  65.73
31280,Small Ionic Field Projector II,   19.88,   10.38,  65.70
33852,Sentient Drone Navigation Computer,   25.38,   13.25,  65.70
19143,Gistum B-Type Medium Remote Shield Booster,   27.00,   14.13,  65.65
28788,Syndicate Gas Cloud Scoop,   69.00,   36.13,  65.64
14045,Domination Shield Boost Amplifier,   23.63,   12.38,  65.63
23803,'Censer' Medium Cap Battery,   12.63,    6.63,  65.58
18877,Corpum A-Type Kinetic Energized Membrane,   17.38,    9.13,  65.57
6721,Small Focused Anode Particle Stream I,   24.00,   12.63,  65.53
11542,Fernite Carbide Composite Armor Plate,   11.88,    6.25,  65.52
16525,OE-5200 Rocket Launcher,   11.38,    6.00,  65.47
252,Xray M,   11.13,    5.88,  65.44
37292,Rapid Torpedo Launcher II,   19.88,   10.50,  65.43
85394,Warp Disruption Mutaplasmid Residue,   13.00,    6.88,  65.41
28700,Vermillion Mykoserocin,   15.13,    8.00,  65.41
90475,Integrated Sensor Array,   21.50,   11.38,  65.40
28439,Compressed Glare Crust,   10.63,    5.63,  65.38
2006,Omen,   25.00,   13.25,  65.36
2321,Polyaramids,   24.75,   13.13,  65.35
12017,Devoter,   14.38,    7.63,  65.34
11545,Crystalline Carbonide Armor Plate,   12.25,    6.50,  65.33
2299,Kinetic Shield Hardener II,   20.25,   10.75,  65.32
60301,Complex Asteroid Mining Crystal Type B II,   14.13,    7.50,  65.32
18939,Centus X-Type Explosive Armor Hardener,   26.13,   13.88,  65.31
22126,Mid-grade Snake Beta,   15.75,    8.38,  65.28
31155,Medium Low Friction Nozzle Joints I,   23.25,   12.38,  65.26
13832,True Sansha Mega Pulse Laser,   11.25,    6.00,  65.22
23093,Imperial Navy Xray M,   21.25,   11.38,  65.13
47819,Gravid Large Armor Plate Mutaplasmid,   12.38,    6.63,  65.13
4294,Triage Module II,   12.38,    6.63,  65.13
23145,Takmahl Solid Mox,   12.38,    6.63,  65.13
28696,Celadon Mykoserocin,   24.50,   13.13,  65.12
11552,Scalar Capacitor Unit,   14.00,    7.50,  65.12
11544,Titanium Diborite Armor Plate,   12.13,    6.50,  65.10
22782,Interdiction Sphere Launcher I,   41.00,   22.00,  65.08
37479,Micro Jump Field Generator,   23.50,   12.63,  65.05
17932,Dramiel,   36.00,   19.38,  65.01
78366,Alligator,   25.75,   13.88,  64.98
60476,Radical Drone Damage Amplifier Mutaplasmid,   46.13,   24.88,  64.96
19287,Gist X-Type Kinetic Shield Hardener,   25.00,   13.50,  64.94
47700,Unstable Stasis Webifier Mutaplasmid,   61.75,   33.38,  64.91
26374,Large Capacitor Control Circuit II,   45.75,   24.75,  64.89
17207,Guristas Brass Tag,   24.25,   13.13,  64.88
15889,Caldari Navy Warp Disruptor,   25.63,   13.88,  64.87
1855,Ship Scanner II,   17.75,    9.63,  64.84
62398,Compressed Fullerite-C70,   60.63,   32.88,  64.84
57488,Neurolink Protection Cell,   26.50,   14.38,  64.83
20199,Dread Guristas Multispectral ECM,   20.50,   11.13,  64.82
34412,Small Intact Hull Section,   14.50,    7.88,  64.80
1830,Nova Auto-Targeting Cruise Missile I,   25.75,   14.00,  64.78
3098,75mm Gatling Rail II,   12.88,    7.00,  64.78
3265,Zainou 'Gypsy' CPU Management EE-602,   12.88,    7.00,  64.78
45608,Loki Offensive - Launcher Efficiency Configuration,   44.13,   24.00,  64.77
18799,Corelum C-Type Multispectrum Energized Membrane,   33.25,   18.13,  64.72
17960,Prometium,   13.75,    7.50,  64.71
23073,Imperial Navy Gamma S,   13.75,    7.50,  64.71
42214,High-grade Asklepian Epsilon,   13.50,    7.38,  64.67
54975,Vorton Tuning System II,   56.63,   31.00,  64.62
45598,Legion Offensive - Liquid Crystal Magnifiers,   18.25,   10.00,  64.60
20185,Charon,   25.75,   14.13,  64.58
41199,Shadow Serpentis Remote Sensor Booster,   24.38,   13.38,  64.57
24638,Zainou 'Deadeye' Rapid Launch RL-1005,   17.75,    9.75,  64.55
20349,400mm Steel Plates II,   17.75,    9.75,  64.55
81603,Mysterious Booster Crate I,   20.00,   11.00,  64.52
18829,Corpum C-Type Multispectrum Energized Membrane,   29.50,   16.25,  64.48
11377,Nemesis,   13.38,    7.38,  64.46
90527,Gravid Gas Cloud Scoop Mutaplasmid,   12.00,    6.63,  64.43
83471,Sansha NET Resonator,   27.13,   15.00,  64.39
11534,Gravimetric Sensor Cluster,   11.75,    6.50,  64.38
19149,Pithum B-Type Medium Remote Shield Booster,   34.75,   19.25,  64.35
82175,Cormorant Navy Issue State Police SKIN,   10.38,    5.75,  64.34
27351,Caldari Navy Inferno Torpedo,   12.38,    6.88,  64.29
14166,True Sansha Medium Energy Neutralizer,   13.25,    7.38,  64.24
12346,200mm Railgun II,   15.25,    8.50,  64.21
28812,Mid-grade Virtue Gamma,   29.38,   16.38,  64.21
30306,Methanofullerene,   12.75,    7.13,  64.15
92464,Stigmella SD-300-I,   10.50,    5.88,  64.12
16655,Crystallite Alloy,   10.50,    5.88,  64.12
56069,Proximity-15 'Extraction' Filament,   22.75,   12.75,  64.08
34562,Svipul,   16.50,    9.25,  64.08
11978,Scimitar,   32.00,   18.00,  64.00
20505,High-grade Amulet Epsilon,   19.75,   11.13,  63.97
90490,Gravid Strip Miner Mutaplasmid,   25.50,   14.38,  63.95
40558,Firbolg II,   17.50,    9.88,  63.93
23107,Imperial Navy Gamma L,   18.38,   10.38,  63.91
14065,Shadow Serpentis Thermal Armor Hardener,   41.38,   23.38,  63.90
31812,Medium Core Defense Field Purger II,   18.13,   10.25,  63.88
78622,Gravid Vorton Tuning System Mutaplasmid,   12.38,    7.00,  63.87
62385,Compressed Viridian Mykoserocin,   11.25,    6.38,  63.83
22559,Mining Foreman Mindlink,   29.75,   16.88,  63.81
19221,Pithum B-Type Kinetic Shield Amplifier,   14.25,    8.13,  63.69
22444,Sleipnir,   35.00,   20.00,  63.64
41266,Compact Electronics,   14.88,    8.50,  63.64
86261,Breacher Pod Clone Efficacity,   19.88,   11.38,  63.60
22468,Claymore,   15.50,    8.88,  63.59
15768,Federation Navy 500MN Microwarpdrive,   15.25,    8.75,  63.54
28646,Covert Cynosural Field Generator I,   49.88,   28.63,  63.54
27143,Zainou 'Gypsy' CPU Management EE-601,   12.63,    7.25,  63.52
7451,425mm Carbide Railgun I,   30.25,   17.38,  63.52
48437,Gravid Large Cap Battery Mutaplasmid,   27.75,   16.00,  63.43
12559,Aurora S,   23.13,   13.38,  63.36
57479,Core Temperature Regulator,   24.75,   14.38,  63.26
37626,Corpum B-Type Medium Energy Neutralizer,   10.75,    6.25,  63.24
48438,Unstable Large Cap Battery Mutaplasmid,   27.50,   16.00,  63.22
92541,Capital Disintegrator Specialization,   55.38,   32.25,  63.20
447,Warp Scrambler I,   12.88,    7.50,  63.19
14168,Dark Blood Heavy Energy Neutralizer,   32.75,   19.13,  63.13
19051,Centii A-Type Small Remote Armor Repairer,   29.75,   17.38,  63.13
47447,C3-A 'Hivaa Saitsuo' Ballistic Control System,   18.38,   10.75,  63.09
37300,Triple Neutron Blaster Cannon II,   10.25,    6.00,  63.08
85397,Small Mutaplasmid Residue,   45.25,   26.50,  63.07
24438,Omnidirectional Tracking Link II,   12.38,    7.25,  63.06
41492,Capital F-RX Compact Capacitor Booster,   26.63,   15.63,  63.02
20503,High-grade Amulet Delta,   15.50,    9.13,  62.94
49725,Unstable Magnetic Field Stabilizer Mutaplasmid,   44.00,   26.00,  62.86
630,Bellicose,   17.75,   10.50,  62.83
85746,Infomorph Decryption Key,   26.38,   15.63,  62.80
33890,Small Transverse Bulkhead I,   20.25,   12.00,  62.79
52314,Lattice Locked Dekaisogen,   20.63,   12.25,  62.74
47923,Veles Supratidal Entropic Disintegrator,   34.50,   20.50,  62.73
16647,Caesium,   17.88,   10.63,  62.72
85395,Weapon Upgrade Mutaplasmid Residue,   19.13,   11.38,  62.70
631,Scythe,   19.13,   11.38,  62.70
4306,Naga,   39.50,   23.50,  62.70
31372,Medium Capacitor Control Circuit I,   21.00,   12.50,  62.69
22130,Mid-grade Snake Omega,   15.75,    9.38,  62.69
28813,Mid-grade Virtue Omega,   27.50,   16.38,  62.68
4399,Medium Processor Overclocking Unit II,   22.25,   13.25,  62.68
32874,Dragoon,   11.13,    6.63,  62.68
19141,Gistum C-Type Medium Remote Shield Booster,   12.75,    7.63,  62.58
94154,Confessor Mandate of Faith SKIN,   57.25,   34.25,  62.57
18979,Core X-Type Thermal Armor Hardener,   33.63,   20.13,  62.56
90459,Unstable Mining Laser Mutaplasmid,   18.38,   11.00,  62.55
8869,200mm Light Prototype Automatic Cannon,   23.38,   14.00,  62.54
17718,Phantasm,   16.88,   10.13,  62.50
28377,Caldari Navy Heavy Assault Missile Launcher,   15.63,    9.38,  62.50
22129,Mid-grade Snake Gamma,   15.00,    9.00,  62.50
41267,Compact Compounds,   17.88,   10.75,  62.45
16648,Hafnium,   43.63,   26.25,  62.43
31125,Medium Cargohold Optimization II,   14.13,    8.50,  62.43
92453,Moreau’s Modified Expanded Scan Probe Launcher,   37.13,   22.38,  62.39
60575,Quafe Zero Green Apple,   13.25,    8.00,  62.35
20161,High-grade Crystal Omega,   25.88,   15.63,  62.35
12614,Null S,   19.25,   11.63,  62.35
28215,Bouncer II,   12.63,    7.63,  62.35
19109,Corpum B-Type Medium Energy Nosferatu,   10.13,    6.13,  62.31
11178,Raptor,   10.13,    6.13,  62.31
19151,Pithum A-Type Medium Remote Shield Booster,   49.75,   30.13,  62.28
33522,'Yurt' Mobile Depot,   22.50,   13.63,  62.28
3725,Livestock,   17.13,   10.38,  62.27
27174,Zainou 'Beancounter' Reprocessing RX-804,   37.75,   22.88,  62.27
22452,Heretic,   12.38,    7.50,  62.26
41030,'Excavator' Mining Drone,   11.75,    7.13,  62.25
18837,Corpum C-Type Explosive Energized Membrane,   31.13,   18.88,  62.25
653,Wreathe,   13.38,    8.13,  62.21
13216,Zainou 'Gypsy' CPU Management EE-603,   16.25,    9.88,  62.20
37546,Guidance Disruptor II,   27.75,   16.88,  62.18
47755,Unstable 100MN Afterburner Mutaplasmid,   29.38,   17.88,  62.17
4395,Medium Processor Overclocking Unit I,   16.00,    9.75,  62.14
20741,Arch Angel EMP XL,   13.13,    8.00,  62.13
18857,Corpum B-Type Explosive Energized Membrane,   16.38,   10.00,  62.09
